act_tag,pay_tag,type,dis_type,users,target_sum,target_count
20250207-20250210-4,中R,直购礼包,赛季UR转盘礼包3,1,1229.6072,2
20241207-20241210-4,微R,3_转盘心愿,研习紫色道具,26,2600.0,26
20241207-20241210-4,大R,3_转盘心愿,UR招募令,7,21.0,7
20241227-20241230-4,大R,3_转盘心愿,橙经验国宝,8,2585.0,517
20250321-20250324-4,微R,3_转盘心愿,火石（神武升星道具）,252,13530.0,1353
20241207-20241210-4,超R,道具获得,4,16,715.0,220
20250117-20250120-4,中R,道具获得,3,71,4735.0,668
20250506-20250509-4,大R,道具获得,4,32,1704.0,503
20250108-20250111-4,中R,道具获得,3,78,5895.0,846
20250412-20250415-4,超R,4_转盘心愿,铭刻道具自选包,17,512.0,512
20250522-20250525-4,微R,4_转盘心愿,铁锭（装备饰品和改造道具）,267,694600.0,3473
20250522-20250525-4,大R,4_转盘心愿,武将经验 +20000,26,6496.0,812
20250506-20250509-4,微R,1_转盘心愿,UR神武武器-国光,271,4103.0,4103
20250506-20250509-4,中R,1_转盘心愿,UR神武武器-国光,146,3284.0,3284
20250506-20250509-4,大R,1_转盘心愿,UR采配,34,963.0,963
20250424-20250427-4,非R,3_转盘心愿,UR招募令,457,11547.0,3849
20250522-20250525-4,大R,3_转盘心愿,武将经验 +100000,30,4115.0,823
20250424-20250427-4,中R,1_转盘心愿,UR神武武器-国光,146,2706.0,2706
20250424-20250427-4,非R,2_转盘心愿,织田信长SSR+,270,2393.0,2393
20250522-20250525-4,小R,2_转盘心愿,SSR+折扇,157,2484.0,2484
20250522-20250525-4,小R,2_转盘心愿,火精（神武升星突破道具）,157,24840.0,2484
20250522-20250525-4,超R,2_转盘心愿,神武武器-武士刀,17,388.0,388
20250522-20250525-4,微R,2_转盘心愿,SSR+神武武器-禅杖,267,3473.0,3473
20250424-20250427-4,微R,4_转盘心愿,计策锦囊(被gameconstantset引用),232,53660.0,2683
20250424-20250427-4,中R,4_转盘心愿,银币,147,541400000.0,5414
20250424-20250427-4,中R,4_转盘心愿,武将经验 +20000,84,12392.0,1549
20250321-20250324-4,大R,4_转盘心愿,武将经验 +20000,34,5254.0,683
20250303-20250306-4,未活跃,4_转盘心愿,银币,36,31400000.0,314
20250125-20250128-4,微R,3_转盘心愿,家宝箱子道具自选包,53,789.0,789
20250303-20250306-4,微R,3_转盘心愿,阵石招募令,94,3348.0,1116
20250303-20250306-4,超R,3_转盘心愿,武将经验 +100000,16,3050.0,610
20250303-20250306-4,超R,3_转盘心愿,铁锭（装备饰品和改造道具）,16,203000.0,406
20250125-20250128-4,大R,3_转盘心愿,UR招募令,15,1587.0,529
20241215-20241218-4,未活跃,3_转盘心愿,武将经验 +100000,74,2800.0,560
20250506-20250509-4,非R,4_转盘心愿,铁锭（装备饰品和改造道具）,1330,2354200.0,11771
20250506-20250509-4,大R,4_转盘心愿,铁锭（装备饰品和改造道具）,34,192600.0,963
20250506-20250509-4,微R,3_转盘心愿,阵石招募令,91,4482.0,1494
20250506-20250509-4,大R,3_转盘心愿,火砂（神武升级道具）,34,481500.0,963
20250506-20250509-4,非R,3_转盘心愿,橙经验国宝,109,3150.0,630
20250303-20250306-4,小R,1_转盘心愿,S30明智光秀UR,53,292.0,292
20250522-20250525-4,中R,3_转盘心愿,火石（神武升星道具）,146,29520.0,2952
20250506-20250509-4,未活跃,2_转盘心愿,SSR+鬼虎之枪,23,251.0,251
20250506-20250509-4,未活跃,2_转盘心愿,谋·竹中半兵卫SSR+,6,56.0,56
20250506-20250509-4,微R,2_转盘心愿,S36SSR+-诸角虎定（碎片）,104,1740.0,870
20250219-20250222-4,超R,2_转盘心愿,援·丰臣秀吉SSR+,4,242.0,242
20250219-20250222-4,超R,2_转盘心愿,火精（神武升星突破道具）,17,4580.0,458
20250219-20250222-4,大R,2_转盘心愿,神武武器-雍刀,34,1222.0,1222
20250506-20250509-4,中R,3_转盘心愿,家宝箱子道具自选包,18,189.0,189
20250303-20250306-4,超R,4_转盘心愿,火石（神武升星道具）,16,1624.0,406
20250219-20250222-4,中R,3_转盘心愿,火砂（神武升级道具）,144,1732000.0,3464
20250108-20250111-4,非R,3_转盘心愿,研习金色道具,301,11345.0,2269
20250108-20250111-4,非R,3_转盘心愿,高级招募令,157,1587.0,529
20250108-20250111-4,中R,3_转盘心愿,研习橙色道具,117,41140.0,2057
20241227-20241230-4,非R,4_转盘心愿,武将经验 +20000,728,55024.0,6878
20250506-20250509-4,小R,1_转盘心愿,S18山中幸盛SSR+,55,451.0,451
20250303-20250306-4,超R,2_转盘心愿,神武武器-武士刀,16,406.0,406
20250303-20250306-4,小R,2_转盘心愿,援·丰臣秀吉SSR+,21,301.0,301
20250303-20250306-4,非R,2_转盘心愿,S31京极龙子UR（碎片）,328,5835.0,1167
20250401-20250404-4,非R,4_转盘心愿,计策锦囊(被gameconstantset引用),856,141280.0,7064
20250401-20250404-4,非R,4_转盘心愿,银币,856,706400000.0,7064
20250506-20250509-4,小R,4_转盘心愿,铁锭（装备饰品和改造道具）,156,514800.0,2574
20250412-20250415-4,非R,3_转盘心愿,家宝箱子道具自选包,240,2295.0,2295
20241215-20241218-4,非R,4_转盘心愿,银币,941,1347500000.0,13475
20250207-20250210-4,微R,3_转盘心愿,阵石招募令,100,9102.0,3034
20250207-20250210-4,小R,1_转盘心愿,S12本愿寺显如SSR+,56,682.0,682
20250207-20250210-4,大R,1_转盘心愿,S31三之丸殿SSR+,24,578.0,578
20250412-20250415-4,中R,3_转盘心愿,战旗觉醒道具自选包,70,4791.0,1597
20250219-20250222-4,大R,4_转盘心愿,火石（神武升星道具）,34,4888.0,1222
20250321-20250324-4,中R,1_转盘心愿,2025元旦UR神武武器-三日月宗近,141,1110.0,1110
20250321-20250324-4,中R,1_转盘心愿,光·井伊直虎UR,74,81.0,81
20250321-20250324-4,中R,1_转盘心愿,S32酒井忠次UR,38,382.0,382
20250321-20250324-4,非R,1_转盘心愿,S20生驹吉乃UR,95,97.0,97
20250321-20250324-4,大R,4_转盘心愿,觉醒道具橙,34,35.0,35
20250117-20250120-4,微R,1_转盘心愿,S31三之丸殿SSR+,114,572.0,572
20250219-20250222-4,小R,2_转盘心愿,S28柿崎景家UR（碎片）,67,2185.0,437
20250219-20250222-4,未活跃,1_转盘心愿,S28柿崎景家UR,13,37.0,37
20250117-20250120-4,大R,3_转盘心愿,S34招募令,27,2394.0,798
20250117-20250120-4,微R,3_转盘心愿,研习金色道具,74,3925.0,785
20250321-20250324-4,未活跃,1_转盘心愿,联动-查理曼UR,6,6.0,6
20250401-20250404-4,大R,1_转盘心愿,S35真田幸隆SSR+,20,81.0,81
20241207-20241210-4,中R,3_转盘心愿,阵石招募令,99,510.0,170
20250303-20250306-4,未活跃,2_转盘心愿,S29佐久间盛政UR（碎片）,3,40.0,8
20250321-20250324-4,非R,3_转盘心愿,家宝箱子道具自选包,199,1411.0,1411
20250303-20250306-4,中R,直购礼包,赛季UR转盘礼包2,6,2895.1344000000004,24
20250401-20250404-4,中R,直购礼包,赛季UR转盘礼包3,1,614.8036,1
20250207-20250210-4,未活跃,2_转盘心愿,S12本愿寺显如SSR+(碎片),21,1270.0,254
20250303-20250306-4,超R,3_转盘心愿,橙经验国宝,2,150.0,30
20250522-20250525-4,超R,1_转盘心愿,S30明智光秀UR,8,36.0,36
20241207-20241210-4,微R,4_转盘心愿,银币,223,38400000.0,384
20250321-20250324-4,未活跃,2_转盘心愿,神武武器-雍刀,9,26.0,26
20241227-20241230-4,大R,3_转盘心愿,武将经验 +100000,26,3745.0,749
20241227-20241230-4,超R,3_转盘心愿,武将经验 +100000,15,1770.0,354
20241227-20241230-4,中R,3_转盘心愿,研习金色道具,48,4885.0,977
20241215-20241218-4,未活跃,2_转盘心愿,勇·前田利家SSR+,19,91.0,91
20250321-20250324-4,微R,3_转盘心愿,高级招募令,33,282.0,94
20250522-20250525-4,大R,2_转盘心愿,谋·黑田官兵卫SSR+,2,66.0,66
20250321-20250324-4,未活跃,1_转盘心愿,S20虎御前UR,2,2.0,2
20241227-20241230-4,大R,1_转盘心愿,S18山中幸盛SSR+,1,1.0,1
20250424-20250427-4,大R,道具获得,4,33,1801.0,509
20241207-20241210-4,小R,道具获得,3,60,3270.0,429
20250412-20250415-4,大R,道具获得,3,21,1785.0,259
20250117-20250120-4,微R,道具获得,3,88,4145.0,526
20250303-20250306-4,小R,3_转盘心愿,UR招募令,58,1944.0,648
20250219-20250222-4,小R,3_转盘心愿,高级招募令,23,255.0,85
20250219-20250222-4,超R,3_转盘心愿,橙经验国宝,3,225.0,45
20250303-20250306-4,小R,3_转盘心愿,研习紫色道具,10,3500.0,35
20250522-20250525-4,大R,3_转盘心愿,研习金色道具,13,1125.0,225
20250506-20250509-4,微R,2_转盘心愿,织田信长SSR+,80,1138.0,1138
20250506-20250509-4,非R,2_转盘心愿,援·丰臣秀吉SSR+,237,1726.0,1726
20250506-20250509-4,非R,2_转盘心愿,S34织田冬姬SSR+（碎片）,434,9415.0,1883
20250506-20250509-4,中R,3_转盘心愿,战旗觉醒道具自选包,47,2406.0,802
20250219-20250222-4,非R,1_转盘心愿,神武武器-瓮通枪,1407,13196.0,13196
20250321-20250324-4,小R,2_转盘心愿,S28柿崎景家UR（碎片）,71,2150.0,430
20250321-20250324-4,非R,2_转盘心愿,援·阿国SSR+,254,1963.0,1963
20250219-20250222-4,非R,4_转盘心愿,神砂,776,1365600.0,6828
20250219-20250222-4,中R,4_转盘心愿,银币,145,739200000.0,7392
20250219-20250222-4,大R,4_转盘心愿,武将经验 +20000,27,7032.0,879
20250522-20250525-4,非R,4_转盘心愿,银币,1378,1868600000.0,18686
20250522-20250525-4,非R,4_转盘心愿,火石（神武升星道具）,1343,42936.0,10734
20250522-20250525-4,未活跃,4_转盘心愿,计策锦囊(被gameconstantset引用),21,4040.0,202
20250219-20250222-4,小R,1_转盘心愿,S30明智光秀UR,50,281.0,281
20250219-20250222-4,非R,3_转盘心愿,试金石,1407,131960.0,13196
20250412-20250415-4,超R,3_转盘心愿,火砂（神武升级道具）,17,256000.0,512
20250424-20250427-4,微R,3_转盘心愿,研习橙色道具,215,35940.0,1797
20250412-20250415-4,超R,4_转盘心愿,火砂（神武升级道具）,17,102400.0,512
20250412-20250415-4,微R,1_转盘心愿,UR神武武器-国光,274,4174.0,4174
20250412-20250415-4,微R,1_转盘心愿,S36UR-武田信繁,205,2895.0,2895
20250424-20250427-4,非R,1_转盘心愿,2025元旦UR神武武器-三日月宗近,1353,10683.0,10683
20250424-20250427-4,非R,1_转盘心愿,S30明智光秀UR,237,660.0,660
20250522-20250525-4,非R,2_转盘心愿,SSR+折扇,1343,10734.0,10734
20250424-20250427-4,微R,4_转盘心愿,火石（神武升星道具）,273,14736.0,3684
20250506-20250509-4,非R,1_转盘心愿,UR神武武器-国光,1330,11771.0,11771
20250506-20250509-4,非R,4_转盘心愿,火砂（神武升级道具）,1330,2354200.0,11771
20250506-20250509-4,微R,4_转盘心愿,银币,274,753700000.0,7537
20241215-20241218-4,大R,1_转盘心愿,S32酒井忠次UR,34,1002.0,1002
20250108-20250111-4,非R,2_转盘心愿,谋·竹中半兵卫SSR+,288,2405.0,2405
20250108-20250111-4,微R,2_转盘心愿,S23岛津义弘UR(碎片),95,3205.0,641
20250219-20250222-4,非R,2_转盘心愿,勇·前田利家SSR+,255,1917.0,1917
20250506-20250509-4,小R,1_转盘心愿,S30丹羽长秀SSR+,15,145.0,145
20250401-20250404-4,非R,3_转盘心愿,研习橙色道具,771,99320.0,4966
20250108-20250111-4,未活跃,2_转盘心愿,S23岛津家久UR(碎片),13,305.0,61
20250321-20250324-4,微R,1_转盘心愿,S30明智光秀UR,76,334.0,334
20250117-20250120-4,中R,2_转盘心愿,S31三之丸殿SSR+（碎片）,83,2775.0,555
20250207-20250210-4,小R,1_转盘心愿,S35真田幸隆SSR+,94,910.0,910
20250207-20250210-4,超R,1_转盘心愿,S35山本勘助UR,15,548.0,548
20250117-20250120-4,小R,3_转盘心愿,研习金色道具,58,3040.0,608
20250207-20250210-4,非R,3_转盘心愿,研习橙色道具,868,321320.0,16066
20250207-20250210-4,超R,3_转盘心愿,S30冠军鸡,10,1692.0,564
20250303-20250306-4,未活跃,3_转盘心愿,S30冠军鸡,17,315.0,105
20250117-20250120-4,中R,1_转盘心愿,S12本愿寺显如SSR+,25,226.0,226
20241227-20241230-4,超R,4_转盘心愿,武将经验 +20000,16,5944.0,743
20250424-20250427-4,小R,1_转盘心愿,S34蒲生氏乡UR,77,587.0,587
20250125-20250128-4,微R,3_转盘心愿,试金石,277,52650.0,5265
20250125-20250128-4,大R,3_转盘心愿,橙经验国宝,13,1795.0,359
20250125-20250128-4,非R,3_转盘心愿,橙经验国宝,178,7260.0,1452
20241215-20241218-4,中R,4_转盘心愿,计策锦囊(被gameconstantset引用),137,111040.0,5552
20250219-20250222-4,非R,4_转盘心愿,火石（神武升星道具）,1407,52784.0,13196
20250321-20250324-4,小R,1_转盘心愿,S35真田幸隆SSR+,79,270.0,270
20250401-20250404-4,微R,1_转盘心愿,S33前田庆次UR,123,449.0,449
20241227-20241230-4,中R,2_转盘心愿,织田信长SSR+,56,838.0,838
20241227-20241230-4,大R,1_转盘心愿,S34蒲生氏乡UR,26,861.0,861
20250117-20250120-4,未活跃,2_转盘心愿,勇·前田利家SSR+,11,55.0,55
20250117-20250120-4,未活跃,2_转盘心愿,援·阿国SSR+,8,42.0,42
20250125-20250128-4,微R,1_转盘心愿,S35山本勘助UR,199,2966.0,2966
20250125-20250128-4,小R,1_转盘心愿,神武武器-朱枪,156,3726.0,3726
20250108-20250111-4,大R,1_转盘心愿,S31京极龙子UR,10,128.0,128
20250219-20250222-4,大R,2_转盘心愿,S35真田幸隆SSR+（碎片）,22,1008.0,504
20250207-20250210-4,未活跃,2_转盘心愿,S35真田幸隆SSR+（碎片）,23,972.0,486
20250207-20250210-4,未活跃,1_转盘心愿,S31三之丸殿SSR+,16,88.0,88
20250207-20250210-4,超R,1_转盘心愿,S35真田幸隆SSR+,10,148.0,148
20250303-20250306-4,未活跃,2_转盘心愿,谋·竹中半兵卫SSR+,6,44.0,44
20250321-20250324-4,大R,3_转盘心愿,战旗觉醒道具自选包,27,1236.0,412
20250321-20250324-4,微R,3_转盘心愿,UR招募令,236,5127.0,1709
20250303-20250306-4,中R,2_转盘心愿,S29佐久间盛政UR（碎片）,24,635.0,127
20250321-20250324-4,大R,2_转盘心愿,金色装备随机箱（全）,21,22.0,22
20241207-20241210-4,微R,3_转盘心愿,研习橙色道具,141,4540.0,227
20241207-20241210-4,非R,3_转盘心愿,武将经验 +100000,333,2345.0,469
20250321-20250324-4,未活跃,2_转盘心愿,S33前田庆次UR（碎片）,8,95.0,19
20250219-20250222-4,微R,直购礼包上月标签,微R,1,33.8663,1
20241207-20241210-4,小R,直购礼包,赛季UR转盘礼包1,10,1714.3900999999996,52
20241227-20241230-4,非R,直购礼包,赛季UR转盘礼包1,5,1070.9304000000002,33
20250303-20250306-4,小R,直购礼包,赛季UR转盘礼包2,2,2415.1344,20
20250117-20250120-4,小R,直购礼包,赛季UR转盘礼包4,1,660.0,1
20250125-20250128-4,超R,直购礼包,赛季UR转盘礼包1,3,832.0,26
20250424-20250427-4,超R,直购礼包,赛季UR转盘礼包3,9,54246.94759999997,85
20250424-20250427-4,中R,直购礼包,赛季UR转盘礼包2,6,1715.3135999999995,14
20250321-20250324-4,未活跃,2_转盘心愿,金色装备随机箱（全）,12,12.0,12
20241227-20241230-4,非R,3_转盘心愿,高级招募令,151,1521.0,507
20241207-20241210-4,未活跃,4_转盘心愿,玉钢,75,696000.0,116
20250321-20250324-4,小R,道具获得,3,37,1365.0,179
20250412-20250415-4,中R,道具获得,4,137,4404.0,1886
20250303-20250306-4,微R,道具获得,3,49,1270.0,149
20250117-20250120-4,微R,道具获得,1,6,426.0,42
20250506-20250509-4,大R,1_转盘心愿,神武武器-瓮通枪,34,963.0,963
20250424-20250427-4,非R,3_转盘心愿,橙经验国宝,119,3550.0,710
20250522-20250525-4,微R,3_转盘心愿,战旗觉醒道具自选包,43,2181.0,727
20250424-20250427-4,非R,1_转盘心愿,S36SSR+-诸角虎定,490,1121.0,1121
20250424-20250427-4,大R,2_转盘心愿,SSR+鬼虎之枪,34,1019.0,1019
20250424-20250427-4,非R,4_转盘心愿,计策锦囊(被gameconstantset引用),919,169160.0,8458
20250321-20250324-4,非R,4_转盘心愿,橙经验国宝,1277,1315.0,1315
20250424-20250427-4,微R,4_转盘心愿,铭刻道具自选包,273,3684.0,3684
20250125-20250128-4,中R,3_转盘心愿,阵石招募令,94,7113.0,2371
20250125-20250128-4,小R,3_转盘心愿,橙经验国宝,31,1815.0,363
20250125-20250128-4,未活跃,3_转盘心愿,S30冠军鸡,40,1170.0,390
20250125-20250128-4,微R,3_转盘心愿,研习紫色道具,21,11200.0,112
20250506-20250509-4,大R,4_转盘心愿,计策锦囊(被gameconstantset引用),32,24200.0,1210
20250506-20250509-4,中R,3_转盘心愿,铁锭（装备饰品和改造道具）,146,1642000.0,3284
20250219-20250222-4,中R,3_转盘心愿,橙经验国宝,18,2385.0,477
20250219-20250222-4,超R,3_转盘心愿,阵石招募令,9,1641.0,547
20241215-20241218-4,超R,3_转盘心愿,研习金色道具,7,685.0,137
20250125-20250128-4,非R,2_转盘心愿,谋·竹中半兵卫SSR+,400,4138.0,4138
20250522-20250525-4,小R,3_转盘心愿,铁锭（装备饰品和改造道具）,157,1242000.0,2484
20250506-20250509-4,中R,2_转盘心愿,神武武器-武士刀,146,3284.0,3284
20250108-20250111-4,非R,2_转盘心愿,S25北畠具教UR(碎片),108,1810.0,362
20250108-20250111-4,未活跃,2_转盘心愿,勇·前田利家SSR+,11,71.0,71
20250219-20250222-4,中R,2_转盘心愿,织田信长SSR+,53,1561.0,1561
20250522-20250525-4,非R,1_转盘心愿,S30明智光秀UR,362,1014.0,1014
20250303-20250306-4,小R,3_转盘心愿,战旗觉醒道具自选包,32,1065.0,355
20250125-20250128-4,非R,4_转盘心愿,火石（神武升星道具）,1444,66212.0,16553
20250125-20250128-4,非R,4_转盘心愿,铭刻道具自选包,1444,16553.0,16553
20250125-20250128-4,中R,4_转盘心愿,武将经验 +20000,133,25968.0,3246
20250125-20250128-4,未活跃,4_转盘心愿,铁锭（装备饰品和改造道具）,85,162600.0,813
20250219-20250222-4,微R,3_转盘心愿,高级招募令,27,192.0,64
20250108-20250111-4,微R,3_转盘心愿,研习橙色道具,202,52980.0,2649
20250321-20250324-4,超R,2_转盘心愿,S31京极龙子UR（碎片）,6,445.0,89
20250506-20250509-4,超R,1_转盘心愿,UR采配,17,345.0,345
20241227-20241230-4,小R,4_转盘心愿,武将经验 +20000,129,19240.0,2405
20250207-20250210-4,未活跃,4_转盘心愿,银币,48,109800000.0,1098
20250303-20250306-4,小R,2_转盘心愿,神武武器-武士刀,158,2675.0,2675
20250522-20250525-4,非R,2_转盘心愿,S36SSR+-诸角虎定（碎片）,485,5544.0,2772
20250424-20250427-4,超R,2_转盘心愿,SSR+神武武器-禅杖,17,368.0,368
20250401-20250404-4,非R,4_转盘心愿,玉钢,856,42384000.0,7064
20250506-20250509-4,超R,1_转盘心愿,S31三之丸殿SSR+,11,123.0,123
20250506-20250509-4,未活跃,4_转盘心愿,玉钢,28,2340000.0,390
20250412-20250415-4,中R,3_转盘心愿,S36招募令,96,8724.0,2908
20241215-20241218-4,中R,4_转盘心愿,银币,137,555200000.0,5552
20250424-20250427-4,小R,2_转盘心愿,S30明智光秀UR（碎片）,37,1080.0,216
20250522-20250525-4,中R,2_转盘心愿,S32酒井忠次UR（碎片）,37,1375.0,275
20250117-20250120-4,非R,2_转盘心愿,S18山中幸盛SSR+(碎片),464,11535.0,2307
20250117-20250120-4,非R,2_转盘心愿,S30丹羽长秀SSR+（碎片）,200,3485.0,697
20250207-20250210-4,大R,3_转盘心愿,橙经验国宝,11,2640.0,528
20250108-20250111-4,中R,4_转盘心愿,计策锦囊(被gameconstantset引用),132,78120.0,3906
20250108-20250111-4,超R,1_转盘心愿,S34蒲生氏乡UR,12,490.0,490
20250108-20250111-4,大R,2_转盘心愿,S25斋藤义龙UR(碎片),15,1280.0,256
20250522-20250525-4,微R,1_转盘心愿,S34蒲生氏乡UR,126,523.0,523
20250522-20250525-4,超R,1_转盘心愿,UR神武武器-国光,17,388.0,388
20250219-20250222-4,超R,4_转盘心愿,火砂（神武升级道具）,17,91600.0,458
20250303-20250306-4,微R,2_转盘心愿,援·阿国SSR+,50,438.0,438
20250108-20250111-4,超R,1_转盘心愿,S25北富具教UR,1,1.0,1
20250108-20250111-4,未活跃,1_转盘心愿,S32酒井忠次UR,14,46.0,46
20250125-20250128-4,微R,1_转盘心愿,UR神武武器-国光,277,5265.0,5265
20250125-20250128-4,超R,1_转盘心愿,神武武器-瓮通枪,17,575.0,575
20250117-20250120-4,超R,2_转盘心愿,援·丰臣秀吉SSR+,4,192.0,192
20250117-20250120-4,小R,2_转盘心愿,援·丰臣秀吉SSR+,24,197.0,197
20250424-20250427-4,超R,1_转盘心愿,S36SSR+-诸角虎定,11,37.0,37
20250321-20250324-4,大R,2_转盘心愿,火精（神武升星突破道具）,33,2820.0,282
20250117-20250120-4,未活跃,2_转盘心愿,S31三之丸殿SSR+（碎片）,15,260.0,52
20250117-20250120-4,中R,3_转盘心愿,高级招募令,8,84.0,28
