type,period,last1_paytag,dtype1,dtype2,users,money_rmb,paid_add
paymentname_date_group,2024-10-05,中R,每日一键,一键购买,9,225.080640,2160.0
paymentname_date_group,2025-03-13,中R,签到礼包,签到礼包2,6,750.268800,7200.0
paymentname_date_group,2025-01-29,中R,金币,19.99-1200金币,1,125.044800,1200.0
paymentname_date_group,2025-05-08,微R,签到礼包,签到礼包1,1,62.522400,600.0
paymentname_date_group,2025-01-12,超R,6周年礼包,6周年-购买档位3-2,3,500.179200,
paymentname_date_group,2025-03-09,中R,珍珠,19.99-120珍珠,2,250.089600,
paymentname_date_group,2024-11-11,中R,网页充值,4网页充值,1,7.919504,
paymentname_date_group,2024-11-09,中R,网页充值,120网页充值,1,118.792560,
paymentname_date_group,2024-11-21,大R,周期-日礼包,每日礼包-神器4,1,67.732600,640.0
paymentname_date_group,2024-10-24,中R,签到礼包,签到礼包2,1,125.044800,1200.0
paymentname_date_group,2025-01-18,中R,珍珠,9.99-60珍珠,1,62.522400,
paymentname_date_group,2024-11-26,超R,运营活动直购礼包,每日特惠活动档位2,1,250.089600,
paymentname_date_group,2025-02-05,微R,金币,4.99-300金币,1,33.866300,320.0
paymentname_date_group,2024-11-02,微R,battlepass-周年庆,四周年通行证,11,1375.492800,
paymentname_date_group,2025-03-11,小R,6周年礼包,6周年-购买档位1-2,1,125.044800,
paymentname_date_group,2025-04-30,超R,周期-日礼包,每日礼包-V15-6,1,16.672640,160.0
paymentname_date_group,2024-10-17,大R,情人节活动,2024情人节信物礼包3,2,1229.607200,
paymentname_date_group,2025-02-20,超R,行脚商人,行脚商人-自选礼包2,4,437.656800,4200.0
paymentname_date_group,2025-03-17,中R,每日一键,一键购买日礼包-1,1,8.336320,40.0
paymentname_date_group,2025-03-25,超R,月度活动,月度活跃-battlepass高级,1,312.612000,3200.0
paymentname_date_group,2024-11-05,小R,珍珠,0.99-4珍珠,1,8.336320,
paymentname_date_group,2025-01-14,超R,神武锻造,神武锻造-购买档位3,1,2459.214400,
paymentname_date_group,2024-10-13,超R,月度活动,月度活跃-battlepass高级,2,625.224000,6400.0
paymentname_date_group,2025-03-31,中R,月度活动,月度活跃-battlepass高级,1,312.612000,3200.0
paymentname_date_group,2024-12-08,大R,超级转盘,赛季UR转盘礼包1,4,575.727100,
paymentname_date_group,2024-11-16,超R,运营活动直购礼包,每日特惠活动档位3,4,3688.821600,
paymentname_date_group,2024-12-10,超R,团购礼包,团购礼包-2400日元,4,875.313600,8400.0
paymentname_date_group,2024-10-19,小R,月卡,4.99-月卡,4,135.465200,1480.0
paymentname_date_group,2025-03-03,大R,周期-周礼包,周礼包-22,1,33.866300,320.0
paymentname_date_group,2025-04-15,中R,签到礼包,签到礼包1,2,125.044800,1200.0
paymentname_date_group,2025-02-17,大R,每日一键,一键购买,3,75.026880,720.0
paymentname_date_group,2025-02-22,中R,超级转盘,赛季UR转盘礼包1,2,135.465200,
paymentname_date_group,2024-10-31,大R,月次祭礼包,月次祭礼包3,3,3074.018000,
paymentname_date_group,2025-02-06,大R,情人节活动,2024情人节信物礼包4,1,62.522400,
paymentname_date_group,2025-05-15,超R,情人节活动,2024情人节信物礼包3,1,614.803600,
paymentname_date_group,2024-12-05,小R,月卡,资源月卡-9.99美元,3,187.567200,2100.0
paymentname_date_group,2025-04-10,超R,情人节活动,2025情人节稀有礼包4.99-300金币,2,125.044800,1200.0
paymentname_date_group,2024-11-29,微R,周期-周礼包,每周礼包,1,33.345280,320.0
paymentname_date_group,2025-05-21,微R,网页充值,120网页充值,1,118.792560,
paymentname_date_group,2025-04-18,中R,情人节活动,2025情人节-巧克力礼包2,3,875.313600,
paymentname_date_group,2025-05-15,小R,金币,9.99-600金币,1,62.522400,600.0
paymentname_date_group,2024-10-08,大R,行脚商人,行脚商人-自选礼包1,12,677.326000,6400.0
paymentname_date_group,2025-02-16,小R,珍珠,0.99-4珍珠,1,8.336320,
paymentname_date_group,2025-04-18,非R,幸运屋,S36诸角虎定SSR+,1,62.522400,
paymentname_date_group,2025-02-15,中R,金币,4.99-300金币,2,67.732600,640.0
paymentname_date_group,2024-12-07,小R,月卡,4.99-月卡,2,67.732600,740.0
paymentname_date_group,2025-05-15,中R,签到礼包,签到礼包2,2,250.089600,2400.0
paymentname_date_group,2025-03-25,微R,限购礼包,650日元限时礼包=+金币+化境研习橙色道具+玉钢,1,33.866300,320.0
paymentname_date_group,2024-12-11,超R,神魔之乱,神魔-绘马礼包1,1,338.663000,
paymentname_date_group,2024-10-28,小R,运营活动直购礼包,每日特惠活动档位2,1,125.044800,
paymentname_date_group,2025-05-26,大R,月卡,9.99-2025资源月卡,1,62.522400,
paymentname_date_group,2024-11-11,超R,每日一键,一键购买,3,75.026880,720.0
paymentname_date_group,2025-02-08,小R,月卡,19.99-尊贵月卡,3,375.134400,4200.0
paymentname_date_group,2025-04-30,超R,情人节活动,2024情人节信物礼包4,1,62.522400,
paymentname_date_group,2025-05-24,小R,行脚商人,行脚商人-自选礼包4,1,312.612000,3200.0
paymentname_date_group,2025-01-03,小R,签到礼包,签到礼包1,3,187.567200,1800.0
paymentname_date_group,2024-12-10,微R,签到礼包,签到礼包2,2,250.089600,2400.0
paymentname_date_group,2025-03-28,中R,珍珠,19.99-120珍珠,1,125.044800,
paymentname_date_group,2024-12-08,中R,运营活动直购礼包,每日特惠活动档位1,1,67.732600,
paymentname_date_group,2025-03-04,微R,月度周储钱罐,月度周储钱罐,2,33.345280,600.0
paymentname_date_group,2024-10-22,小R,月卡,资源月卡-9.99美元,5,312.612000,3500.0
paymentname_date_group,2025-05-20,中R,一条龙,一条龙礼包2-5,2,250.089600,2400.0
paymentname_date_group,2025-05-24,中R,珍珠,99.99-660珍珠,3,1844.410800,
paymentname_date_group,2024-10-08,中R,珍珠,0.99-4珍珠,8,200.071680,
paymentname_date_group,2024-10-18,大R,4周年庆典自选礼包,4周年庆典自选礼包1,6,750.268800,7200.0
paymentname_date_group,2025-01-29,中R,周期-日礼包,每日礼包-new-金币4,1,62.522400,900.0
paymentname_date_group,2025-04-21,小R,珍珠,4.99-32珍珠,2,101.598900,
paymentname_date_group,2025-04-22,大R,月度活动,月度活跃-battlepass高级,1,312.612000,3200.0
paymentname_date_group,2024-10-07,微R,月卡,4.99-月卡,1,33.866300,370.0
paymentname_date_group,2025-04-01,超R,4周年庆典自选礼包,4周年庆典自选礼包1,1,125.044800,1200.0
paymentname_date_group,2024-10-28,中R,月次祭礼包,月次祭礼包3,3,6148.036000,
paymentname_date_group,2025-05-05,小R,情人节活动,2025情人节-巧克力礼包2,1,125.044800,
paymentname_date_group,2025-01-24,非R,情人节活动,2024情人节信物礼包2,1,625.224000,
paymentname_date_group,2025-03-25,大R,珍珠,4.99-32珍珠,1,67.732600,
paymentname_date_group,2024-10-14,中R,周期-周礼包,周礼包-23,5,500.179200,4800.0
paymentname_date_group,2025-03-11,非R,情人节活动,2025情人节-节日礼包3,1,33.866300,320.0
paymentname_date_group,2025-05-17,大R,一条龙,一条龙礼包1,3,25.008960,300.0
paymentname_date_group,2025-05-11,微R,每日一键,一键购买日礼包-2,1,8.336320,40.0
paymentname_date_group,2024-11-27,大R,月卡,资源月卡-9.99美元,1,62.522400,700.0
paymentname_date_group,2024-10-27,大R,周期-周礼包,周礼包-23,1,62.522400,600.0
paymentname_date_group,2025-02-18,超R,情人节活动,2025情人节-巧克力礼包1,2,338.663000,
paymentname_date_group,2025-03-19,大R,周期-日礼包,每日礼包-new-金币3,1,33.866300,480.0
paymentname_date_group,2024-10-02,中R,battlepass,晋级征途,3,500.179200,
paymentname_date_group,2025-02-08,中R,每日一键,一键购买,2,50.017920,480.0
paymentname_date_group,2025-03-21,中R,battlepass-周年庆,四周年通行证,1,125.044800,
paymentname_date_group,2025-03-23,大R,battlepass,晋级征途,1,166.726400,
paymentname_date_group,2025-03-10,微R,battlepass-周年庆,四周年通行证,2,250.089600,
paymentname_date_group,2025-03-01,大R,签到礼包,签到礼包4,5,3074.018000,33000.0
paymentname_date_group,2025-02-28,微R,每日一键,一键购买,1,25.008960,240.0
paymentname_date_group,2024-10-02,微R,月卡,4.99-月卡,3,101.598900,1110.0
paymentname_date_group,2024-10-17,中R,月卡,4.99-月卡,5,169.331500,1850.0
paymentname_date_group,2025-04-26,微R,神武锻造,神武锻造-购买档位1,2,135.465200,
paymentname_date_group,2024-11-12,大R,情人节活动,2024情人节稀有礼包4.99-300金币,1,62.522400,600.0
paymentname_date_group,2025-02-05,小R,周期-日礼包,每日礼包-new-金币1,1,8.336320,80.0
paymentname_date_group,2025-04-12,非R,金币,0.99-30金币,1,8.336320,40.0
paymentname_date_group,2025-03-07,大R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2025-01-21,中R,情人节活动,2024情人节信物礼包2,1,250.089600,
paymentname_date_group,2024-10-09,大R,月度活动,月度活跃-battlepass高级,1,312.612000,3200.0
paymentname_date_group,2024-10-22,中R,月度活动,月度活跃-battlepass中级,3,375.134400,3600.0
paymentname_date_group,2025-04-07,中R,月次祭礼包,月次祭礼包3,1,614.803600,
paymentname_date_group,2024-12-20,超R,情人节活动,2024情人节稀有礼包4.99-300金币,1,62.522400,600.0
paymentname_date_group,2025-03-15,小R,限购礼包,650日元限时礼包=+金币+化境研习橙色道具+玉钢,2,169.331500,1600.0
paymentname_date_group,2024-11-14,小R,月卡,4.99-月卡,2,67.732600,740.0
paymentname_date_group,2024-11-21,大R,神武锻造,神武锻造-购买档位2,3,1000.358400,
paymentname_date_group,2024-10-24,微R,签到礼包,签到礼包1,1,62.522400,600.0
paymentname_date_group,2025-05-22,微R,一条龙,一条龙礼包2-4,2,125.044800,1600.0
paymentname_date_group,2025-05-02,中R,每日一键,一键购买日礼包-2,1,8.336320,40.0
paymentname_date_group,2024-11-14,中R,金币,49.99-3200金币,1,312.612000,3200.0
paymentname_date_group,2024-10-31,大R,6周年礼包,6周年-购买档位5-1,2,677.326000,
paymentname_date_group,2024-12-29,大R,幸运屋,S33前田美津SSR+,4,375.134400,
paymentname_date_group,2024-12-29,大R,超级转盘,赛季UR转盘礼包3,2,1229.607200,
paymentname_date_group,2024-12-05,中R,月次祭礼包,月次祭礼包2,1,250.089600,
paymentname_date_group,2024-11-01,中R,开运礼包,开运礼包3,1,125.044800,1200.0
paymentname_date_group,2024-10-03,小R,周期-日礼包,每日礼包-new-金币4,1,62.522400,900.0
paymentname_date_group,2025-03-06,小R,月卡,4.99-月卡,3,101.598900,1110.0
paymentname_date_group,2025-04-27,中R,珍珠,19.99-120珍珠,2,375.134400,
paymentname_date_group,2025-03-25,大R,珍珠,49.99-320珍珠,1,312.612000,
paymentname_date_group,2024-10-13,中R,每日一键,一键购买日礼包-2,1,8.336320,40.0
paymentname_date_group,2025-05-12,小R,金币,99.99-6600金币@JPY,1,614.803600,6600.0
paymentname_date_group,2025-01-08,大R,超级转盘,赛季UR转盘礼包1,6,711.192300,
paymentname_date_group,2024-10-12,大R,4周年庆典自选礼包,4周年庆典自选礼包3,2,1229.607200,13200.0
paymentname_date_group,2025-01-02,中R,珍珠,19.99-120珍珠,2,375.134400,
paymentname_date_group,2024-10-28,中R,珍珠,0.99-4珍珠,4,33.345280,
paymentname_date_group,2024-10-11,大R,4周年庆典自选礼包,4周年庆典自选礼包2,2,625.224000,6400.0
paymentname_date_group,2024-12-13,超R,签到礼包,签到礼包4,2,1229.607200,13200.0
paymentname_date_group,2025-05-11,中R,battlepass-周年庆,四周年通行证,2,250.089600,
paymentname_date_group,2024-11-06,中R,幸运屋,S33前田美津SSR+,2,125.044800,
paymentname_date_group,2024-10-10,大R,金币,19.99-1200金币,1,125.044800,1200.0
paymentname_date_group,2025-02-04,超R,行脚商人,行脚商人-自选礼包3,1,250.089600,2400.0
paymentname_date_group,2024-12-29,微R,battlepass,晋级征途,1,166.726400,
paymentname_date_group,2024-10-20,非R,月卡,19.99-尊贵月卡,1,125.044800,1400.0
paymentname_date_group,2025-02-28,小R,每日一键,一键购买日礼包-3,1,16.672640,160.0
paymentname_date_group,2025-03-21,大R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2024-11-25,大R,珍珠,49.99-320珍珠,1,312.612000,
paymentname_date_group,2024-10-31,微R,月卡,4.99-月卡,2,67.732600,740.0
paymentname_date_group,2025-04-23,超R,千本抽,千本抽礼包7,3,3074.018000,33000.0
paymentname_date_group,2024-11-11,微R,月度周储钱罐,月度周储钱罐,2,33.345280,600.0
paymentname_date_group,2025-03-01,中R,金币,9.99-600金币,1,62.522400,600.0
paymentname_date_group,2024-10-18,小R,周期-日礼包,每日礼包-new-金币1,1,8.336320,80.0
paymentname_date_group,2025-01-29,中R,金币,49.99-3200金币,1,312.612000,3200.0
paymentname_date_group,2025-03-20,大R,每日一键,一键购买,2,50.017920,480.0
paymentname_date_group,2025-01-28,微R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2025-01-20,中R,月卡,资源月卡-9.99美元,1,62.522400,700.0
paymentname_date_group,2025-04-22,超R,每日一键,一键购买,3,75.026880,720.0
paymentname_date_group,2025-02-09,超R,战鼓解锁,战鼓2,1,125.044800,
paymentname_date_group,2025-04-20,中R,月次祭礼包,月次祭礼包2,3,375.134400,
paymentname_date_group,2025-03-30,微R,battlepass-周年庆,四周年通行证,1,125.044800,
paymentname_date_group,2024-10-26,中R,金币,99.99-6600金币@JPY,1,614.803600,6600.0
paymentname_date_group,2024-11-01,小R,金币,0.99-30金币,2,25.008960,120.0
paymentname_date_group,2025-04-20,微R,行脚商人,行脚商人-自选礼包2,1,125.044800,1200.0
paymentname_date_group,2024-11-30,小R,情人节活动,2024情人节稀有礼包4.99-300金币,1,62.522400,600.0
paymentname_date_group,2024-11-08,中R,幸运屋,S33前田美津SSR+,1,62.522400,
paymentname_date_group,2025-01-12,小R,周期-日礼包,每日礼包-new-金币1,1,8.336320,80.0
paymentname_date_group,2024-11-28,超R,团购礼包,团购礼包-1200日元,1,625.224000,6000.0
paymentname_date_group,2025-03-01,大R,珍珠,49.99-320珍珠,2,937.836000,
paymentname_date_group,2025-02-20,超R,行脚商人,行脚商人-自选礼包1,1,67.732600,640.0
paymentname_date_group,2024-10-09,非R,battlepass,段位battlepass,1,203.197800,1900.0
paymentname_date_group,2024-11-14,中R,周期-日礼包,每日礼包-new-金币1,1,8.336320,80.0
paymentname_date_group,2024-12-28,微R,月度周储钱罐,月度周储钱罐,2,33.345280,600.0
paymentname_date_group,2024-10-08,大R,月度活动,月度活跃-battlepass高级,1,312.612000,3200.0
paymentname_date_group,2024-12-20,中R,月度活动,月度活跃-battlepass中级,3,375.134400,3600.0
paymentname_date_group,2025-03-20,大R,周期-日礼包,每日礼包-new-金币4,1,62.522400,900.0
paymentname_date_group,2025-01-03,大R,签到礼包,签到礼包4,3,1844.410800,19800.0
paymentname_date_group,2025-02-05,小R,珍珠,0.99-4珍珠,2,58.354240,
paymentname_date_group,2025-01-04,中R,珍珠,0.99-4珍珠,2,16.672640,
paymentname_date_group,2025-03-07,中R,网页充值,1320网页充值,1,1168.126840,
paymentname_date_group,2025-03-07,非R,网页充值,4网页充值,1,7.919504,
paymentname_date_group,2024-10-07,超R,每日一键,一键购买,3,75.026880,720.0
paymentname_date_group,2025-03-15,中R,网页充值,1320网页充值,1,1168.126840,
paymentname_date_group,2025-05-22,中R,每日一键,一键购买日礼包-1,1,8.336320,40.0
paymentname_date_group,2025-03-27,大R,周期-周礼包,周礼包-23,1,62.522400,600.0
paymentname_date_group,2025-01-05,中R,每日一键,一键购买日礼包-2,2,16.672640,80.0
paymentname_date_group,2025-03-17,超R,珍珠,49.99-320珍珠,1,312.612000,
paymentname_date_group,2025-03-21,中R,超级转盘,赛季UR转盘礼包1,2,203.197800,
paymentname_date_group,2025-04-26,大R,神武锻造,神武锻造-购买档位3,2,3074.018000,
paymentname_date_group,2024-12-24,大R,荣耀特典,128231,1,125.044800,1200.0
paymentname_date_group,2025-03-03,中R,周期-周礼包,周礼包-22,1,67.732600,640.0
paymentname_date_group,2024-12-23,小R,神武锻造,神武锻造-购买档位1,1,169.331500,
paymentname_date_group,2024-12-18,超R,网页充值,660网页充值,1,2336.253680,
paymentname_date_group,2024-12-29,大R,网页充值,1320网页充值,2,2336.253680,
paymentname_date_group,2024-12-19,超R,运营活动直购礼包,每日特惠活动档位3,2,1844.410800,
paymentname_date_group,2025-02-17,超R,神魔之乱,神魔-绘马礼包1,2,101.598900,
paymentname_date_group,2025-05-03,中R,限购礼包,6000日元限时礼包=+金币+火石（神武升星道具）+火精（神武升星突破道具）,2,625.224000,6400.0
paymentname_date_group,2024-12-06,中R,战鼓解锁,战鼓3,1,125.044800,
paymentname_date_group,2025-03-06,超R,赛季征战活动,赛季整合礼包19.99-1200金币-1,1,125.044800,1200.0
paymentname_date_group,2025-04-29,大R,一条龙,一条龙礼包3,1,33.866300,600.0
paymentname_date_group,2024-12-28,超R,金币,9.99-600金币,2,125.044800,1200.0
paymentname_date_group,2024-11-21,中R,行脚商人,行脚商人-自选礼包1,1,33.866300,320.0
paymentname_date_group,2024-12-08,大R,珍珠,9.99-60珍珠,2,125.044800,
paymentname_date_group,2024-11-09,微R,月度活动,月度活跃-battlepass高级,1,312.612000,3200.0
paymentname_date_group,2024-10-26,中R,运营活动直购礼包,每日特惠活动档位2,1,250.089600,
paymentname_date_group,2025-04-13,微R,每日一键,一键购买日礼包-1,1,8.336320,40.0
paymentname_date_group,2025-03-22,中R,金币,19.99-1200金币,1,125.044800,1200.0
paymentname_date_group,2025-01-10,大R,珍珠,19.99-120珍珠,1,125.044800,
paymentname_date_group,2025-04-16,微R,情人节活动,2025情人节-节日礼包3,1,67.732600,640.0
paymentname_date_group,2024-11-18,大R,珍珠,0.99-4珍珠,2,91.699520,
paymentname_date_group,2025-03-20,微R,battlepass-周年庆,四周年通行证,1,125.044800,
paymentname_date_group,2024-10-14,非R,签到礼包,签到礼包1,1,62.522400,600.0
