start_natualweek,end_natualweek,natual_week,reason_type,reason,reason_cn,last1_paytag,users,core_add,core_cost
2024-11-25,2024-12-01,1125-1201,gold_free,196,每日任务奖励,大R,51,67080.0,
2024-11-25,2024-12-01,1125-1201,other,411,S1装备招募,微R,1,,200.0
2024-10-21,2024-10-27,1021-1027,gold_paid,933,签到礼包领奖,小R,74,267200.0,
2025-01-13,2025-01-19,0113-0119,other,371,购买武将体力,小R,11,,20400.0
2025-01-13,2025-01-19,0113-0119,other,676,竞技场主动随机消耗,小R,5,,800.0
2025-02-17,2025-02-23,0217-0223,gold_free,103,周签到,小R,152,29400.0,
2025-01-06,2025-01-12,0106-0112,gold_free,191,副本星星宝箱,未活跃,24,4550.0,
2025-01-20,2025-01-26,0120-0126,other,945,团购金币购买,非R,57,,41500.0
2025-02-17,2025-02-23,0217-0223,other,936,资源找回,非R,44,,38720.0
2025-01-20,2025-01-26,0120-0126,gold_free,239,家族战积分奖励,小R,45,17400.0,
2025-02-10,2025-02-16,0210-0216,other,352,俘虏勒索,非R,16,,20393.0
2025-02-10,2025-02-16,0210-0216,other,389,购买驿站刷新次数,超R,15,,17500.0
2025-02-24,2025-03-02,0224-0302,other,433,购买银币,超R,4,,11500.0
2025-02-24,2025-03-02,0224-0302,other,16,代替道具,非R,70,,71124.0
2025-04-28,2025-05-04,0428-0504,other,621,活动兑换,小R,26,,23200.0
2025-04-14,2025-04-20,0414-0420,gold_free,196,每日任务奖励,大R,39,50400.0,
2025-02-24,2025-03-02,0224-0302,other,657,商店消费,非R,136,,263181.0
2024-12-23,2024-12-29,1223-1229,other,926,设置武将化境技能,超R,4,,600.0
2025-05-05,2025-05-11,0505-0511,other,243,战旗挂机立即完成,微R,8,,1337.0
2025-02-10,2025-02-16,0210-0216,gold_free,239,家族战积分奖励,中R,48,20000.0,
2025-04-21,2025-04-27,0421-0427,gold_free,305,家族红包领取,非R,18,5279.0,
2025-04-07,2025-04-13,0407-0413,other,168,购买通行证2等级,小R,28,,79500.0
2025-05-05,2025-05-11,0505-0511,gold_paid,192,充值赠送,中R,20,30600.0,
2025-03-31,2025-04-06,0331-0406,other,379,家族战提供公共武将,大R,6,,4600.0
2024-11-18,2024-11-24,1118-1124,other,388,购买驿站派遣次数,大R,26,,22600.0
2024-10-07,2024-10-13,1007-1013,other,654,神魔活动副本购买次数,非R,113,,116600.0
2024-10-21,2024-10-27,1021-1027,other,168,购买通行证2等级,微R,9,,22500.0
2024-12-23,2024-12-29,1223-1229,gold_paid,362,充值签到,小R,31,3600.0,
2024-09-30,2024-10-06,0930-1006,other,230,扫荡立即完成,非R,6,,9110.0
2024-11-18,2024-11-24,1118-1124,other,926,设置武将化境技能,未活跃,18,,3300.0
2025-01-13,2025-01-19,0113-0119,other,243,战旗挂机立即完成,非R,50,,13494.0
2025-03-17,2025-03-23,0317-0323,gold_paid,194,月卡奖励,超R,12,25150.0,
2025-04-21,2025-04-27,0421-0427,other,431,购买体力,中R,6,,12960.0
2025-03-17,2025-03-23,0317-0323,gold_free,239,家族战积分奖励,中R,39,22100.0,
2024-11-11,2024-11-17,1111-1117,gold_paid,4,玩家付费,小R,96,169360.0,
2025-01-27,2025-02-02,0127-0202,gold_free,239,家族战积分奖励,超R,11,5500.0,
2025-03-24,2025-03-30,0324-0330,gold_paid,192,充值赠送,微R,4,1320.0,
2025-01-20,2025-01-26,0120-0126,other,452,家族红包,中R,10,,13000.0
2025-03-31,2025-04-06,0331-0406,other,383,家族战天赋树,小R,5,,0.0
2025-04-07,2025-04-13,0407-0413,other,371,购买武将体力,大R,5,,8400.0
2024-10-21,2024-10-27,1021-1027,other,243,战旗挂机立即完成,小R,8,,1850.0
2024-11-11,2024-11-17,1111-1117,other,936,资源找回,非R,25,,34650.0
2024-10-07,2024-10-13,1007-1013,gold_paid,362,充值签到,超R,14,2200.0,
2024-12-23,2024-12-29,1223-1229,gold_free,310,排位赛每日任务,未活跃,20,2920.0,
2024-11-18,2024-11-24,1118-1124,other,371,购买武将体力,超R,2,,8400.0
2025-03-10,2025-03-16,0310-0316,gold_free,240,未领取家族战积分奖励邮件,未活跃,7,20200.0,
2025-04-28,2025-05-04,0428-0504,other,371,购买武将体力,非R,21,,31200.0
2024-12-02,2024-12-08,1202-1208,other,945,团购金币购买,中R,11,,10500.0
2025-05-26,2025-06-01,0526-0601,other,388,购买驿站派遣次数,微R,34,,8100.0
2024-10-21,2024-10-27,1021-1027,gold_free,305,家族红包领取,小R,7,1231.0,
2025-01-13,2025-01-19,0113-0119,other,452,家族红包,中R,6,,15000.0
2024-11-25,2024-12-01,1125-1201,other,401,高级招募,非R,7,,24400.0
2024-11-18,2024-11-24,1118-1124,other,383,家族战天赋树,中R,9,,0.0
2025-02-03,2025-02-09,0203-0209,gold_free,193,八日活动奖励,未活跃,9,2600.0,
2024-12-23,2024-12-29,1223-1229,other,0,管理员,未活跃,4,5400.0,
2024-11-04,2024-11-10,1104-1110,other,157,购买通行证等级,非R,4,,6000.0
2025-05-19,2025-05-25,0519-0525,other,411,S1装备招募,未活跃,1,,200.0
2025-05-05,2025-05-11,0505-0511,other,432,购买天赋点,微R,1,,200.0
2025-05-05,2025-05-11,0505-0511,other,618,城池内政放置奖励,大R,13,,18000.0
2025-03-17,2025-03-23,0317-0323,gold_free,602,荣誉殿堂,超R,16,15700.0,
2025-02-10,2025-02-16,0210-0216,special,316,兑换,未活跃,13,,40300.0
2025-02-24,2025-03-02,0224-0302,gold_free,311,排位赛段位任务,非R,8,550.0,
2024-11-18,2024-11-24,1118-1124,other,675,竞技场购买挑战次数消耗,大R,12,,10300.0
2024-11-04,2024-11-10,1104-1110,other,945,团购金币购买,中R,10,,6500.0
2024-11-04,2024-11-10,1104-1110,gold_free,305,家族红包领取,微R,2,570.0,
2025-05-05,2025-05-11,0505-0511,other,936,资源找回,未活跃,7,,15280.0
2025-01-20,2025-01-26,0120-0126,other,926,设置武将化境技能,未活跃,17,,2700.0
2024-11-25,2024-12-01,1125-1201,other,675,竞技场购买挑战次数消耗,超R,8,,10600.0
2024-11-25,2024-12-01,1125-1201,other,403,S1招募,非R,21,,33000.0
2024-10-21,2024-10-27,1021-1027,other,675,竞技场购买挑战次数消耗,大R,8,,3000.0
2025-01-27,2025-02-02,0127-0202,other,389,购买驿站刷新次数,超R,15,,18100.0
2025-05-19,2025-05-25,0519-0525,other,412,装备强化,小R,1,,77.0
2025-04-21,2025-04-27,0421-0427,other,371,购买武将体力,小R,10,200.0,12000.0
2025-03-03,2025-03-09,0303-0309,other,352,俘虏勒索,微R,2,,773.0
2024-09-30,2024-10-06,0930-1006,gold_free,171,邮件奖励,非R,2,200.0,
2024-12-23,2024-12-29,1223-1229,gold_free,602,荣誉殿堂,超R,20,8400.0,
2024-12-16,2024-12-22,1216-1222,other,379,家族战提供公共武将,微R,1,,100.0
2025-04-28,2025-05-04,0428-0504,other,371,购买武将体力,小R,9,,16400.0
2025-03-17,2025-03-23,0317-0323,other,926,设置武将化境技能,大R,5,,600.0
2024-10-07,2024-10-13,1007-1013,other,402,UR招募,微R,5,,6400.0
2025-01-13,2025-01-19,0113-0119,other,388,购买驿站派遣次数,超R,10,,12500.0
2024-12-09,2024-12-15,1209-1215,other,371,购买武将体力,大R,7,,16000.0
2025-01-13,2025-01-19,0113-0119,gold_paid,192,充值赠送,超R,2,9800.0,
2025-05-05,2025-05-11,0505-0511,other,383,家族战天赋树,大R,2,,0.0
2025-03-31,2025-04-06,0331-0406,other,413,战旗招募,小R,4,,9800.0
2025-05-26,2025-06-01,0526-0601,gold_paid,362,充值签到,小R,5,800.0,
2024-09-30,2024-10-06,0930-1006,other,168,购买通行证2等级,微R,6,,12000.0
2024-12-02,2024-12-08,1202-1208,gold_paid,362,充值签到,超R,15,2400.0,
2025-02-24,2025-03-02,0224-0302,other,243,战旗挂机立即完成,微R,11,,1823.0
2025-04-14,2025-04-20,0414-0420,other,1,购买,小R,1,,20.0
2025-04-21,2025-04-27,0421-0427,other,336,神威礼包购买,大R,1,,1800.0
2024-11-18,2024-11-24,1118-1124,other,431,购买体力,中R,8,,13440.0
2024-10-07,2024-10-13,1007-1013,other,403,S1招募,未活跃,2,,2000.0
2024-09-30,2024-10-06,0930-1006,gold_free,372,战斗结算宝箱开启,超R,17,10435.0,2627.0
2025-01-06,2025-01-12,0106-0112,other,618,城池内政放置奖励,未活跃,3,,1800.0
2025-01-20,2025-01-26,0120-0126,other,434,购买计策道具,未活跃,8,,2950.0
2025-05-05,2025-05-11,0505-0511,gold_free,171,邮件奖励,未活跃,4,400.0,
2024-12-02,2024-12-08,1202-1208,other,0,管理员,中R,3,1100.0,
2025-02-24,2025-03-02,0224-0302,gold_free,678,竞技场小赛季结算,小R,2,200.0,
2025-02-17,2025-02-23,0217-0223,other,926,设置武将化境技能,小R,5,,900.0
2025-03-31,2025-04-06,0331-0406,other,431,购买体力,小R,5,,7440.0
2025-02-10,2025-02-16,0210-0216,other,907,圣诞-通行证,小R,10,6000.0,
2025-04-28,2025-05-04,0428-0504,other,402,UR招募,小R,3,,2200.0
2025-02-17,2025-02-23,0217-0223,other,471,神威高级招募,大R,3,,3200.0
2024-11-04,2024-11-10,1104-1110,other,0,管理员,小R,1,100.0,
2025-02-17,2025-02-23,0217-0223,other,375,战鼓升星,非R,5,,70000.0
2024-11-18,2024-11-24,1118-1124,other,405,s21赛季及以后的赛季UR,大R,4,,24200.0
2024-11-25,2024-12-01,1125-1201,gold_free,239,家族战积分奖励,超R,12,6000.0,
2025-02-10,2025-02-16,0210-0216,other,405,s21赛季及以后的赛季UR,中R,2,,30000.0
2025-01-13,2025-01-19,0113-0119,other,224,主城加速升级,微R,5,,530.0
2025-02-17,2025-02-23,0217-0223,other,383,家族战天赋树,微R,3,,0.0
2025-04-21,2025-04-27,0421-0427,other,402,UR招募,小R,9,,8500.0
2025-03-24,2025-03-30,0324-0330,other,405,s21赛季及以后的赛季UR,中R,3,,16400.0
2025-05-19,2025-05-25,0519-0525,gold_paid,399,购买自选礼包,大R,3,6240.0,
2024-12-16,2024-12-22,1216-1222,other,388,购买驿站派遣次数,未活跃,1,,100.0
2025-04-07,2025-04-13,0407-0413,other,365,兵装生产加速,未活跃,1,,460.0
2025-01-20,2025-01-26,0120-0126,other,945,团购金币购买,超R,5,,91500.0
2025-04-28,2025-05-04,0428-0504,other,433,购买银币,未活跃,3,,800.0
2024-10-28,2024-11-03,1028-1103,gold_free,678,竞技场小赛季结算,超R,5,1400.0,
2024-12-02,2024-12-08,1202-1208,gold_paid,192,充值赠送,微R,5,15160.0,
2024-12-23,2024-12-29,1223-1229,other,411,S1装备招募,非R,4,,8800.0
2025-03-17,2025-03-23,0317-0323,other,650,新签到活动补签消耗,小R,3,,160.0
2024-10-14,2024-10-20,1014-1020,gold_free,191,副本星星宝箱,大R,1,150.0,
2024-10-21,2024-10-27,1021-1027,other,379,家族战提供公共武将,大R,5,,5000.0
2025-05-05,2025-05-11,0505-0511,other,401,高级招募,未活跃,2,,1000.0
2024-10-28,2024-11-03,1028-1103,other,676,竞技场主动随机消耗,超R,3,,500.0
2025-02-17,2025-02-23,0217-0223,other,200,重置精英副本,小R,5,,770.0
2025-02-03,2025-02-09,0203-0209,other,676,竞技场主动随机消耗,中R,2,,600.0
2024-12-09,2024-12-15,1209-1215,other,627,家族科技捐献,超R,2,,400.0
2024-11-25,2024-12-01,1125-1201,gold_free,680,竞技场大赛季结算,非R,1,100.0,
2024-11-25,2024-12-01,1125-1201,other,1,购买,小R,1,,40.0
2024-09-30,2024-10-06,0930-1006,other,375,战鼓升星,非R,4,,108000.0
2024-11-25,2024-12-01,1125-1201,gold_free,305,家族红包领取,微R,2,236.0,
2024-10-28,2024-11-03,1028-1103,other,627,家族科技捐献,微R,1,,2250.0
2024-10-21,2024-10-27,1021-1027,other,406,VIP5和VIP12卡池,中R,2,,4400.0
2024-12-16,2024-12-22,1216-1222,gold_free,306,家族红包返还,中R,1,936.0,
2024-12-23,2024-12-29,1223-1229,other,16,代替道具,未活跃,1,,300.0
2024-12-02,2024-12-08,1202-1208,other,401,高级招募,中R,1,,200.0
2024-12-30,2025-01-05,1230-0105,other,224,主城加速升级,未活跃,3,,11.0
2024-11-11,2024-11-17,1111-1117,other,450,创建家族,非R,1,,200.0
2024-10-28,2024-11-03,1028-1103,other,609,限定募集活动,大R,4,,14000.0
2025-05-19,2025-05-25,0519-0525,gold_paid,10052,成长计划-1-初级,中R,1,2500.0,
2025-02-24,2025-03-02,0224-0302,gold_free,240,未领取家族战积分奖励邮件,未活跃,2,1300.0,
2024-11-25,2024-12-01,1125-1201,other,1,购买,非R,1,,20.0
2025-05-05,2025-05-11,0505-0511,gold_free,306,家族红包返还,中R,2,945.0,
2025-01-20,2025-01-26,0120-0126,other,350,俘虏勒索,超R,1,,3997.0
2025-04-07,2025-04-13,0407-0413,gold_free,678,竞技场小赛季结算,微R,1,100.0,
2025-01-27,2025-02-02,0127-0202,other,609,限定募集活动,未活跃,2,,2000.0
2024-10-07,2024-10-13,1007-1013,other,0,管理员,小R,1,85.0,
2024-10-21,2024-10-27,1021-1027,gold_paid,194,月卡奖励,未活跃,1,300.0,
2025-04-28,2025-05-04,0428-0504,other,402,UR招募,超R,1,,300.0
2024-11-04,2024-11-10,1104-1110,other,224,主城加速升级,大R,1,,115.0
2025-04-14,2025-04-20,0414-0420,other,432,购买天赋点,未活跃,1,,200.0
2024-11-25,2024-12-01,1125-1201,other,405,s21赛季及以后的赛季UR,小R,2,,2200.0
2024-12-23,2024-12-29,1223-1229,other,676,竞技场主动随机消耗,微R,1,,100.0
2025-02-24,2025-03-02,0224-0302,other,230,扫荡立即完成,微R,1,,500.0
2025-03-17,2025-03-23,0317-0323,gold_free,101,任务,小R,1,200.0,
2025-01-20,2025-01-26,0120-0126,other,230,扫荡立即完成,小R,1,,500.0
2024-11-11,2024-11-17,1111-1117,other,16,代替道具,大R,1,,500.0
2024-12-23,2024-12-29,1223-1229,gold_free,311,排位赛段位任务,非R,1,50.0,
2024-12-16,2024-12-22,1216-1222,gold_free,310,排位赛每日任务,中R,169,58920.0,
2024-09-30,2024-10-06,0930-1006,gold_paid,194,月卡奖励,微R,147,132650.0,
2024-10-21,2024-10-27,1021-1027,other,945,团购金币购买,大R,8,,25500.0
2024-09-30,2024-10-06,0930-1006,other,618,城池内政放置奖励,微R,14,,5400.0
2024-11-18,2024-11-24,1118-1124,gold_paid,194,月卡奖励,中R,140,259500.0,
2024-11-04,2024-11-10,1104-1110,gold_free,310,排位赛每日任务,中R,175,62300.0,
2024-11-04,2024-11-10,1104-1110,gold_free,310,排位赛每日任务,微R,241,83660.0,
2024-12-30,2025-01-05,1230-0105,other,431,购买体力,大R,1,,840.0
2024-11-18,2024-11-24,1118-1124,gold_free,372,战斗结算宝箱开启,大R,54,33510.0,3375.0
2024-12-02,2024-12-08,1202-1208,gold_paid,194,月卡奖励,小R,137,220350.0,
2024-10-07,2024-10-13,1007-1013,other,650,新签到活动补签消耗,非R,205,,10920.0
2024-12-02,2024-12-08,1202-1208,other,365,兵装生产加速,中R,61,,10875.0
2025-01-20,2025-01-26,0120-0126,special,15,使用道具,小R,117,313640.0,
2025-01-20,2025-01-26,0120-0126,gold_free,196,每日任务奖励,大R,54,72730.0,
2025-02-24,2025-03-02,0224-0302,gold_free,196,每日任务奖励,中R,161,208620.0,
2025-01-06,2025-01-12,0106-0112,other,413,战旗招募,微R,9,,15400.0
2024-11-18,2024-11-24,1118-1124,gold_free,103,周签到,超R,16,3200.0,
2025-01-13,2025-01-19,0113-0119,other,375,战鼓升星,超R,5,,210000.0
2024-10-28,2024-11-03,1028-1103,gold_free,196,每日任务奖励,大R,56,73930.0,
2024-10-28,2024-11-03,1028-1103,gold_free,193,八日活动奖励,非R,9,3620.0,
2025-02-03,2025-02-09,0203-0209,gold_paid,194,月卡奖励,大R,35,58900.0,
2025-01-27,2025-02-02,0127-0202,gold_free,196,每日任务奖励,中R,180,234520.0,
2024-10-07,2024-10-13,1007-1013,other,365,兵装生产加速,小R,41,,4299.0
2025-02-17,2025-02-23,0217-0223,gold_paid,194,月卡奖励,中R,134,231800.0,
2025-02-17,2025-02-23,0217-0223,gold_paid,362,充值签到,中R,75,9700.0,
2025-02-10,2025-02-16,0210-0216,gold_paid,4,玩家付费,微R,83,150720.0,
2025-01-20,2025-01-26,0120-0126,gold_free,103,周签到,中R,184,36400.0,
2025-02-03,2025-02-09,0203-0209,other,431,购买体力,微R,9,,11760.0
2024-12-30,2025-01-05,1230-0105,gold_paid,362,充值签到,中R,90,12000.0,
2024-12-09,2024-12-15,1209-1215,gold_free,239,家族战积分奖励,微R,74,33300.0,
2025-01-27,2025-02-02,0127-0202,other,471,神威高级招募,中R,2,,400.0
2025-05-12,2025-05-18,0512-0518,other,948,押镖,中R,141,110940.0,174500.0
2025-05-05,2025-05-11,0505-0511,special,316,兑换,非R,830,,4276700.0
2025-01-20,2025-01-26,0120-0126,other,168,购买通行证2等级,微R,42,,128000.0
2025-03-17,2025-03-23,0317-0323,other,948,押镖,非R,1315,634450.0,541425.0
2025-04-28,2025-05-04,0428-0504,other,324,政务活动派遣英雄,微R,36,,14300.0
2025-02-10,2025-02-16,0210-0216,other,657,商店消费,非R,130,,247283.0
2025-03-31,2025-04-06,0331-0406,gold_paid,194,月卡奖励,超R,17,33950.0,
2025-03-31,2025-04-06,0331-0406,gold_free,372,战斗结算宝箱开启,微R,213,70580.0,10286.0
2025-03-17,2025-03-23,0317-0323,other,609,限定募集活动,中R,8,,36000.0
2025-04-28,2025-05-04,0428-0504,gold_free,310,排位赛每日任务,非R,1273,368320.0,
2025-03-03,2025-03-09,0303-0309,gold_free,387,驿站任务完成,超R,16,67050.0,
2025-03-03,2025-03-09,0303-0309,gold_paid,194,月卡奖励,非R,21,14600.0,
2025-04-14,2025-04-20,0414-0420,special,15,使用道具,非R,782,705628.0,
2025-05-19,2025-05-25,0519-0525,gold_free,372,战斗结算宝箱开启,小R,143,54945.0,5625.0
2025-03-03,2025-03-09,0303-0309,other,926,设置武将化境技能,非R,89,,13000.0
2025-01-06,2025-01-12,0106-0112,other,434,购买计策道具,中R,56,,33310.0
2025-01-27,2025-02-02,0127-0202,gold_paid,192,充值赠送,微R,9,1760.0,
2025-05-12,2025-05-18,0512-0518,gold_free,387,驿站任务完成,小R,155,566170.0,
2025-03-10,2025-03-16,0310-0316,other,365,兵装生产加速,中R,62,,12928.0
2025-04-07,2025-04-13,0407-0413,gold_paid,933,签到礼包领奖,超R,21,367900.0,
2025-04-28,2025-05-04,0428-0504,gold_paid,362,充值签到,微R,30,5100.0,
2025-04-28,2025-05-04,0428-0504,gold_free,602,荣誉殿堂,微R,285,167000.0,
2025-04-14,2025-04-20,0414-0420,other,379,家族战提供公共武将,中R,10,,12600.0
2025-04-28,2025-05-04,0428-0504,other,402,UR招募,非R,56,,148900.0
2025-03-24,2025-03-30,0324-0330,special,316,兑换,中R,139,39600.0,1554400.0
2025-03-17,2025-03-23,0317-0323,other,650,新签到活动补签消耗,非R,245,,16240.0
2025-05-05,2025-05-11,0505-0511,other,621,活动兑换,中R,24,,19400.0
2024-10-07,2024-10-13,1007-1013,other,389,购买驿站刷新次数,中R,162,,171625.0
2024-09-30,2024-10-06,0930-1006,other,434,购买计策道具,微R,50,,46265.0
2024-10-14,2024-10-20,1014-1020,other,365,兵装生产加速,微R,40,10.0,6551.0
2024-11-11,2024-11-17,1111-1117,other,371,购买武将体力,超R,6,,27200.0
2024-11-04,2024-11-10,1104-1110,gold_free,602,荣誉殿堂,大R,56,65600.0,
2024-10-21,2024-10-27,1021-1027,gold_free,207,同期排行榜,未活跃,6,26800.0,
2025-01-13,2025-01-19,0113-0119,other,621,活动兑换,大R,10,,23000.0
2025-02-03,2025-02-09,0203-0209,other,389,购买驿站刷新次数,超R,15,,15825.0
2025-01-27,2025-02-02,0127-0202,other,675,竞技场购买挑战次数消耗,中R,19,,12400.0
2024-10-28,2024-11-03,1028-1103,gold_paid,192,充值赠送,小R,7,6080.0,
2025-02-24,2025-03-02,0224-0302,other,609,限定募集活动,中R,11,,49000.0
2025-02-10,2025-02-16,0210-0216,other,388,购买驿站派遣次数,微R,102,,71400.0
2025-03-24,2025-03-30,0324-0330,other,388,购买驿站派遣次数,中R,74,,64100.0
2025-01-06,2025-01-12,0106-0112,other,936,资源找回,非R,31,,43070.0
2025-04-07,2025-04-13,0407-0413,gold_free,196,每日任务奖励,中R,145,187180.0,
2025-04-21,2025-04-27,0421-0427,other,388,购买驿站派遣次数,超R,8,,11100.0
2025-04-21,2025-04-27,0421-0427,other,243,战旗挂机立即完成,非R,57,,12503.0
2024-11-25,2024-12-01,1125-1201,other,371,购买武将体力,中R,12,,11000.0
2024-12-23,2024-12-29,1223-1229,other,365,兵装生产加速,超R,15,,3454.0
2025-05-19,2025-05-25,0519-0525,other,388,购买驿站派遣次数,小R,65,,52900.0
2025-05-19,2025-05-25,0519-0525,other,621,活动兑换,小R,31,,22100.0
2025-05-19,2025-05-25,0519-0525,gold_free,372,战斗结算宝箱开启,超R,16,15590.0,10266.0
2024-12-02,2024-12-08,1202-1208,special,15,使用道具,未活跃,10,10600.0,
2025-03-17,2025-03-23,0317-0323,other,413,战旗招募,小R,3,,1400.0
2025-02-03,2025-02-09,0203-0209,other,675,竞技场购买挑战次数消耗,中R,16,,6300.0
2025-05-05,2025-05-11,0505-0511,gold_free,239,家族战积分奖励,小R,27,13100.0,
2024-10-14,2024-10-20,1014-1020,other,657,商店消费,微R,28,,64094.0
2024-11-11,2024-11-17,1111-1117,gold_free,306,家族红包返还,中R,5,3470.0,
2025-01-20,2025-01-26,0120-0126,gold_free,602,荣誉殿堂,大R,53,69700.0,
2024-10-07,2024-10-13,1007-1013,special,316,兑换,未活跃,4,,19000.0
2024-12-23,2024-12-29,1223-1229,gold_paid,19601,月度活跃,大R,24,12000.0,
2025-03-10,2025-03-16,0310-0316,other,168,购买通行证2等级,小R,3,,12500.0
2024-10-28,2024-11-03,1028-1103,gold_free,240,未领取家族战积分奖励邮件,非R,10,11700.0,
2025-02-24,2025-03-02,0224-0302,gold_free,602,荣誉殿堂,大R,41,32600.0,
2025-04-28,2025-05-04,0428-0504,gold_free,372,战斗结算宝箱开启,超R,16,12155.0,2710.0
2025-04-07,2025-04-13,0407-0413,gold_free,387,驿站任务完成,超R,24,80650.0,
2024-12-23,2024-12-29,1223-1229,other,945,团购金币购买,微R,14,,19000.0
2025-05-19,2025-05-25,0519-0525,other,365,兵装生产加速,大R,18,,4355.0
2025-04-14,2025-04-20,0414-0420,other,621,活动兑换,小R,33,,31600.0
2025-03-17,2025-03-23,0317-0323,other,389,购买驿站刷新次数,超R,15,,17250.0
